tweet_id,timestamp,text,name,dog_stage,rating,jpg_url,dog_breed,favorite_count,retweet_count
784431430411685888,2016-10-07,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,,12.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,miniature poodle,5738,1273
783839966405230592,2016-10-06,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,Riley,,13.0,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,nan,30137,10790
783821107061198850,2016-10-06,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,,12.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,lakeland terrier,7388,1979
783695101801398276,2016-10-05,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,,12.0,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,chow,10508,3211
783466772167098368,2016-10-05,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,,11.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,chihuahua,8492,2244
783391753726550016,2016-10-04,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,,13.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,norwegian elkhound,16948,5477
783334639985389568,2016-10-04,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Dave,,12.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,cardigan,29234,11666
783085703974514689,2016-10-03,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,,11.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,chesapeake bay retriever,8183,2203
782969140009107456,2016-10-03,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Cali,,12.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,golden retriever,24212,7377
782747134529531904,2016-10-03,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,doggo,11.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,golden retriever,7487,1409
782722598790725632,2016-10-02,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Penny,,10.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,irish setter,17316,5395
782598640137187329,2016-10-02,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,Timmy,,11.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,malamute,7817,1875
782305867769217024,2016-10-01,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Sampson,doggo,12.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,briard,16679,5560
781955203444699136,2016-09-30,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,Chipson,,11.0,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,nan,11155,3369
781661882474196992,2016-09-30,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,,,5.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,pembroke,10456,2717
781524693396357120,2016-09-29,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,,,12.0,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,chesapeake bay retriever,20804,5562
781251288990355457,2016-09-28,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,Oakley,,11.0,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,mexican hairless,8460,2079
781163403222056960,2016-09-28,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",,,10.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,shetland sheepdog,9831,2748
780931614150983680,2016-09-28,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,,puppo,13.0,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,nan,21664,7298
780858289093574656,2016-09-27,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Dash,,10.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,chesapeake bay retriever,7204,2013
780800785462489090,2016-09-27,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,Koda,,11.0,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,siberian husky,5492,1301
780601303617732608,2016-09-27,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,,12.0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,saint bernard,12138,3356
780543529827336192,2016-09-26,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,,,12.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,golden retriever,6311,1745
780459368902959104,2016-09-26,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Bear,,11.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,great dane,5307,1079
780192070812196864,2016-09-25,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,,,11.0,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,vizsla,8713,2236
779834332596887552,2016-09-25,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,,11.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,golden retriever,18908,7024
779377524342161408,2016-09-23,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,,pupper,12.0,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,nan,8809,3107
779056095788752897,2016-09-22,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,,,13.0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,chihuahua,14763,4534
778990705243029504,2016-09-22,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,Jay,,11.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,cocker spaniel,19966,7175
778748913645780993,2016-09-22,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",Mya,,11.0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,staffordshire bullterrier,6899,1304
778650543019483137,2016-09-21,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",Strider,,10.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,german shepherd,5777,1494
778624900596654080,2016-09-21,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Penny,,11.0,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,airedale,4642,1008
778408200802557953,2016-09-21,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,,,14.0,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,pembroke,13632,4313
778383385161035776,2016-09-21,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,Nala,,13.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,collie,5832,1102
778286810187399168,2016-09-20,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Stanley,,11.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,boston bull,10378,3283
778039087836069888,2016-09-20,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,,pupper,12.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,german shepherd,8507,2638
778027034220126208,2016-09-20,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,Sophie,,11.27,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,clumber,6544,1607
777885040357281792,2016-09-19,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Wesley,,3.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,afghan hound,6345,1628
777621514455814149,2016-09-18,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,Derek,,12.0,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,chow,8743,2499
777189768882946048,2016-09-17,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,Jeffrey,,12.0,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,chihuahua,14269,4292
776813020089548800,2016-09-16,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,Solomon,,12.0,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,toy poodle,4875,1206
776477788987613185,2016-09-15,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,Huck,pupper,11.0,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,labrador retriever,8820,2768
776218204058357768,2016-09-15,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,,floofer,13.0,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,samoyed,29860,15796
776201521193218049,2016-09-14,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,O,,10.0,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,rottweiler,9612,2512
776113305656188928,2016-09-14,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,Sampson,pupper,11.0,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,nan,11746,4341
776088319444877312,2016-09-14,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,,,10.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,pug,1843,151
775842724423557120,2016-09-13,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,Blue,,12.0,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,chow,11704,2646
775733305207554048,2016-09-13,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,Anakin,doggo,11.0,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,nan,13869,3975
775729183532220416,2016-09-13,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,,,13.0,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,nan,12987,4587
775364825476165632,2016-09-12,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,Finley,doggo,11.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,beagle,7394,2955
775085132600442880,2016-09-11,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,Tucker,,13.0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow,15536,4714
774757898236878852,2016-09-10,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,Finley,,12.0,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,toy poodle,8599,1784
774639387460112384,2016-09-10,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,Sprinkles,,10.0,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,walker hound,6725,1723
774314403806253056,2016-09-09,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,,,14.0,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,eskimo dog,21739,5496
773985732834758656,2016-09-08,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,Winnie,pupper,11.0,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,pug,10708,3837
773922284943896577,2016-09-08,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",Heinrich,,12.0,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,pomeranian,6393,1744
773704687002451968,2016-09-08,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,Loki,,12.0,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,silky terrier,6589,1620
773670353721753600,2016-09-07,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,Shakespeare,,10.0,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,old english sheepdog,5353,1307
773547596996571136,2016-09-07,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Chelsea,pupper,11.0,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,norwegian elkhound,22068,6119
773308824254029826,2016-09-06,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,Bungalo,,12.0,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,labrador retriever,23271,7445
773247561583001600,2016-09-06,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,Chip,,10.0,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,miniature pinscher,9445,3240
773191612633579521,2016-09-06,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,Grey,,12.0,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,blenheim spaniel,9965,4106
772877495989305348,2016-09-05,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,,doggo,11.0,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,norwegian elkhound,8532,3859
772826264096874500,2016-09-05,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",Roosevelt,,11.0,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,basset,8022,2338
772581559778025472,2016-09-04,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,NaN,,10.0,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,newfoundland,6471,1693
772193107915964416,2016-09-03,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,Willem,pupper,12.0,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,pembroke,6021,1383
772152991789019136,2016-09-03,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,,,10.0,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,golden retriever,3796,1125
772117678702071809,2016-09-03,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,Jack,,12.0,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,labrador retriever,3765,737
772114945936949249,2016-09-03,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,Finn,,10.0,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,chihuahua,2724,466
772102971039580160,2016-09-03,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,Penny,,11.0,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,pembroke,3982,938
771770456517009408,2016-09-02,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,Davey,,11.0,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,papillon,11978,3350
771500966810099713,2016-09-02,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,Dakota,,12.0,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,labrador retriever,8234,2600
771380798096281600,2016-09-01,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,Fizz,,11.0,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,collie,10443,5044
771136648247640064,2016-09-01,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,Dixie,,11.0,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,golden retriever,9117,2908
771102124360998913,2016-08-31,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,Charlie,,12.0,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,labrador retriever,6215,1432
771014301343748096,2016-08-31,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,,,7.0,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,nan,6842,1645
770787852854652928,2016-08-31,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,Winston,,10.0,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,bernese mountain dog,4909,1195
770772759874076672,2016-08-30,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,Sebastian,,11.0,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,chow,5148,1410
770655142660169732,2016-08-30,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,NaN,,11.0,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,nan,7311,1757
770414278348247044,2016-08-30,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,Al,,11.0,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,golden retriever,6309,2090
770293558247038976,2016-08-29,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,Jackson,,10.0,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,italian greyhound,6217,1464
770069151037685760,2016-08-29,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,Carbon,,10.0,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,boston bull,7566,2282
769940425801170949,2016-08-28,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,Klein,,12.0,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature pinscher,31220,9497
769695466921623552,2016-08-28,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,Titan,,13.0,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,pug,6393,1674
769212283578875904,2016-08-26,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,DonDon,,12.0,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,golden retriever,5371,1708
768970937022709760,2016-08-26,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,Kirby,,12.0,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,pomeranian,14295,6464
768855141948723200,2016-08-25,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,Jesse,,11.0,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,chow,4180,880
768609597686943744,2016-08-25,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,Lou,,10.0,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,basenji,4095,1197
768596291618299904,2016-08-24,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,Oakley,,12.0,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,great pyrenees,5016,1275
768473857036525572,2016-08-24,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,Chevy,,11.0,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,labrador retriever,13572,3397
768193404517830656,2016-08-23,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,Gerald,doggo,8.0,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,nan,10826,3517
767884188863397888,2016-08-23,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,Tito,,10.0,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,nan,4720,1372
767754930266464257,2016-08-22,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,Philbert,,11.0,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,vizsla,15936,5352
767500508068192258,2016-08-21,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,Louie,,12.0,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,chow,7478,2329
767191397493538821,2016-08-21,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,,doggo,13.0,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,nan,12260,3730
767122157629476866,2016-08-20,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,Rupert,,13.0,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,toy poodle,10143,2839
766793450729734144,2016-08-20,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,Rufus,,10.0,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,beagle,5042,1348
766693177336135680,2016-08-19,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,Brudge,,11.0,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,doberman,3991,788
766423258543644672,2016-08-18,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,Shadoe,,9.0,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,keeshond,5978,1572
766313316352462849,2016-08-18,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,Oscar,,12.0,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,toy poodle,6760,1875
766069199026450432,2016-08-18,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,Juno,,12.0,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,redbone,4207,846
766008592277377025,2016-08-17,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,Angel,,11.0,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,welsh springer spaniel,3727,494
765719909049503744,2016-08-17,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,Brat,,12.0,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,golden retriever,7198,2136
765669560888528897,2016-08-16,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,Tove,,12.0,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,beagle,5162,1217
765395769549590528,2016-08-16,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,NaN,,13.0,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,pembroke,26511,3360
765371061932261376,2016-08-16,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,Louie,pupper,11.0,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,golden retriever,7035,2151
765222098633691136,2016-08-15,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,Gromit,,10.0,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,dalmatian,11583,3361
764857477905154048,2016-08-14,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,Aubie,,12.0,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,bernese mountain dog,6419,1762
764259802650378240,2016-08-13,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,Kota,,10.0,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,german shepherd,5986,1491
